Video_ID,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,cluster
GqyT13H6sws,0.29,0.06,0.1679999999999999,0.404,0.8640000000000001,0.962,0.178,0.588,1.032,0.8560000000000001,0.502,0.052,0.386,0.09,0.842,0.252,0.308,1
Grr_LaehRrk,1.49,1.7049999999999998,0.0,2.83,0.99,0.4649999999999999,0.02,1.81,1.505,1.605,0.31,0.015,0.085,0.0,2.87,1.675,0.025,2
Gt1c-o8FTRQ,0.78,0.4,1.39,1.35,0.3,1.72,0.43,0.0,0.0,0.0,1.08,0.65,0.89,0.02,0.23,0.86,0.0,1
GtBth3A_C9A,0.0,0.0,0.0,0.24,0.035,1.23,0.0,0.0,1.11,1.13,0.515,0.0,0.655,0.0,0.755,0.96,0.16,1
Gv4rx62PbGA,0.275,0.11,0.0,0.2225,0.5575000000000001,0.0,0.1025,0.36,1.1575,0.5,0.2274999999999999,0.0,0.065,0.0,1.515,0.3374999999999999,0.7949999999999999,1
Gy-8lssJcYU,3.02,2.36,0.0,3.16,0.0,0.0,0.0,1.37,0.63,0.46,0.0,0.24,0.0,0.0,0.2,0.0,0.0,2
H-xGGNYjv4U,0.235,0.0,1.28,0.0,1.37,1.715,0.8599999999999999,2.16,0.655,0.52,1.715,1.33,0.605,1.09,0.91,0.265,0.25,1
H4tGheX1GWE,0.93,0.0,0.0,1.71,0.625,0.0,1.045,1.265,0.0,0.135,0.55,0.97,0.365,0.385,0.0,0.0,0.0,1
H8FCZSOqzds,0.985,0.915,1.51,0.2,0.425,2.06,0.965,0.34,0.035,0.63,0.465,0.865,0.75,0.035,0.41,0.44,0.18,1
H8qLpIt_Bqs,0.95,0.89,0.345,0.88,0.925,0.56,0.115,1.21,0.88,0.385,0.55,0.89,0.44,0.395,0.475,0.985,0.0,1
H8yvD6Rgz44,1.125,0.1,0.99,0.52,0.055,0.345,0.005,0.03,0.0,0.0,0.29,0.32,0.0,0.0,0.025,0.84,0.0,1
H9DCKJwUnWA,0.68,1.21,0.0,0.21,0.0,0.24,0.0,0.48,0.41,0.0,0.0,0.0,0.0,0.0,1.19,0.45,0.0,1
H9V51GUVLOA,1.035,1.275,0.075,0.53,0.005,0.5,0.0,0.51,0.31,0.85,0.515,0.355,0.105,0.025,0.18,0.8400000000000001,0.4599999999999999,1
H9yhYBQYqh8,0.8666666666666667,0.5299999999999999,0.3733333333333333,1.3066666666666666,0.0633333333333333,0.2833333333333333,0.5633333333333334,0.7066666666666667,0.4033333333333333,0.0,0.5933333333333333,1.596666666666667,0.35,0.0,0.1133333333333333,0.1566666666666666,0.18,1
HBqFfthfJCU,2.31,2.35,0.0,0.99,0.49,1.08,0.0,1.47,1.93,0.84,0.15,0.0,0.0,0.0,2.46,1.53,0.0,2
HByXqP7uy00,0.0,0.0,2.42,0.54,0.98,0.0,1.66,0.0,0.56,0.42,2.81,1.67,4.31,0.0,1.63,0.0,0.0,1
HDTNDL_X1b0,0.64,0.014,0.8560000000000001,0.644,0.2699999999999999,0.5730000000000001,0.538,0.55,0.356,0.432,0.4669999999999999,0.31,0.38,0.119,0.589,0.116,0.4589999999999999,1
HDb52NrpSyE,1.4725,0.515,0.5275,1.1275,0.145,0.54,0.135,0.0,0.4024999999999999,0.23,0.925,0.405,0.5425,0.1675,0.435,1.2125,0.1575,1
HHOAg9XyA70,0.47,0.2266666666666666,0.1133333333333333,0.7933333333333333,0.6766666666666666,0.6933333333333334,0.0,1.1166666666666665,1.08,0.6966666666666667,0.0366666666666666,0.0,0.5666666666666667,0.0,1.1333333333333333,0.3366666666666666,0.0,1
HKAqIj-Z9ts,0.8,0.95,0.0,2.37,0.0,0.0,0.0,0.0,0.83,0.82,0.0,0.58,0.0,0.0,2.29,1.29,0.0,2
HL1UJYugSA8,0.53,0.0,0.88,0.8,1.96,1.79,0.0,1.26,2.08,0.71,0.0,0.0,0.07,0.0,2.46,1.74,0.03,0
HLcnwnJMgd8,0.2955555555555555,0.1011111111111111,0.1855555555555555,0.2322222222222222,0.6383333333333333,0.9233333333333332,0.1894444444444444,0.7355555555555555,1.2505555555555556,0.9449999999999998,0.0677777777777777,0.19,0.2027777777777777,0.2472222222222222,1.0588888888888888,0.4333333333333333,0.1949999999999999,1
HMmOsV85AHI,0.5725,0.965,0.48,0.9075,0.5575,0.2375,0.185,0.6525,1.2625,1.0825,0.0875,0.0,0.1325,0.0,1.4325,0.545,0.085,1
HOCAYxtfSks,0.33375,0.2875,0.1225,0.155,0.57125,0.765,0.175,0.6825,1.16375,0.6825,0.0275,0.16375,0.045,0.28125,1.045,0.0849999999999999,0.025,1
HOk3y5y__TQ,0.68,0.0,0.0,1.52,0.0,0.06,0.08,0.47,0.0,0.0,0.72,0.0,0.0,0.0,0.86,2.09,0.0,1
HP3QdU8mdjQ,1.64,0.15,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.03,0.14,1.37,0.23,0.0,0.0,0.55,0.0,1
HPaoUUrF9ac,1.0425,0.4974999999999999,0.4175,0.355,0.2799999999999999,0.4275,0.0925,0.8075,0.225,0.0,1.2325,0.815,1.2875,0.22,0.2774999999999999,0.4125,0.0,1
HSmjMK4Eisc,0.7133333333333333,0.1399999999999999,0.34,0.64,0.48,0.54,0.0,0.3433333333333333,0.0,0.0033333333333333,2.04,0.7000000000000001,0.1433333333333333,0.0,0.8066666666666666,0.8866666666666667,0.3366666666666666,1
HSrvch0vdyo,1.42,0.43,0.44,0.7150000000000001,1.5399999999999998,3.145,0.245,0.775,1.26,0.0,0.485,1.56,0.03,0.61,0.99,0.9,0.0,1
HUaC1mVw7oA,1.53,0.065,0.64,0.06,0.925,0.0,0.0,1.085,2.185,0.71,0.0,0.0,0.365,0.0,1.825,0.81,0.595,0
HUk622Y1qX8,0.258,0.0,0.514,0.612,0.79,1.174,0.1599999999999999,0.6639999999999999,0.882,0.984,0.188,0.1699999999999999,0.664,0.432,0.72,0.442,0.04,1
HVruVUdSbUc,1.355,1.72,0.0,3.875,0.55,0.395,0.0,0.78,1.86,0.965,0.0,0.0,0.035,0.3,2.05,0.905,0.0,2
HWDjWJ5rptg,1.205,0.0,1.845,1.365,0.81,0.47,0.835,0.73,0.36,0.0,0.13,0.015,0.825,0.0,1.555,0.0,0.0,1
HYwBHEIfj_U,0.03,0.05,0.255,0.8,1.365,2.225,0.895,1.205,0.905,0.72,0.205,0.135,1.46,0.08,1.75,0.365,0.0,0
H_w4DjRC5N8,0.5428571428571429,0.1785714285714285,0.6799999999999999,0.7485714285714286,0.0828571428571428,0.6799999999999999,0.3242857142857143,0.2985714285714285,0.2128571428571428,0.21,1.17,0.6471428571428571,0.0871428571428571,0.2714285714285714,0.0857142857142857,0.8542857142857143,0.1028571428571428,1
Hb6ZBFuM3fU,1.346666666666667,0.1866666666666666,1.14,0.0666666666666666,0.94,1.53,0.2233333333333333,1.4533333333333331,0.8366666666666668,0.68,0.32,0.2833333333333333,0.2299999999999999,0.0999999999999999,0.0766666666666666,0.0,0.1133333333333333,1
HbJirZgxrSY,0.76,0.82,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.52,2.15,0.0,0.0,0.0,0.0,0.0,2
HcRh8IrwbCA,1.05,0.0,0.91,0.0,1.86,2.49,1.3,2.31,1.6,0.74,0.0,0.0,0.0,0.0,2.5,0.24,0.0,0
Hdwd_-K413I,1.2933333333333332,1.99,0.12,2.603333333333333,0.36,0.0666666666666666,0.0,0.4566666666666667,0.32,0.45,0.2333333333333333,0.8733333333333334,0.6633333333333333,0.2199999999999999,1.6966666666666663,0.86,0.3266666666666666,2
HfJjo_Y9miA,1.02,0.0,0.0,0.91,0.0,0.0,0.0,0.82,0.57,0.0,0.12,0.0,0.12,0.0,1.19,0.05,0.41,1
HgdweO7nt3c,0.85,0.47,0.0,0.1366666666666666,1.356666666666667,1.86,0.3566666666666667,1.3633333333333333,1.5233333333333334,0.8833333333333333,0.0533333333333333,0.0,0.2633333333333333,0.0,1.4466666666666663,0.06,0.3266666666666666,0
HgfUAVbjo80,1.8,1.07,0.0,0.11,1.5,0.7,0.0,1.885,2.905,1.1,0.04,0.0,0.52,0.0,2.555,0.37,0.415,0
HhJ-j_Y2-fo,0.44,0.77,0.0,1.28,0.45,0.26,0.0,0.02,0.92,1.13,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1
HhzVar8JGss,0.36,0.245,1.195,0.3199999999999999,0.87,0.99,0.135,0.7050000000000001,1.09,0.925,0.0,0.285,0.0,0.15,0.065,0.0,0.35,1
HjElH_pDbU8,1.06,0.0,0.0,3.8,1.4,3.08,0.4,0.91,0.2,0.47,0.7,0.0,2.34,0.29,1.54,0.0,0.0,1
HkRKi7_Iywc,1.94,0.355,1.83,0.6699999999999999,0.27,0.48,0.0,0.0,0.0,0.0,2.915,0.545,1.865,0.475,1.895,3.535,0.28,1
HoPSiXZpoF4,1.0116666666666667,0.71,0.3566666666666666,0.6883333333333335,0.6066666666666666,1.1733333333333331,0.2666666666666666,0.6416666666666667,0.89,0.4033333333333333,0.045,0.205,0.145,0.0,1.6416666666666668,0.9533333333333333,0.105,1
HpUD_FjHI8I,0.0,0.0,0.0,0.14,0.0,0.0,0.53,0.16,1.08,0.98,0.13,0.0,0.87,0.0,0.0,0.0,0.0,1
HshFxjKWDNI,2.14,0.08,0.66,1.59,1.63,1.89,0.0,1.42,1.47,1.37,1.98,0.9,1.72,0.57,0.0,0.0,0.13,1
HuwWfuiI30I,0.325,0.0,0.0,0.51,0.13,0.03,0.27,0.2875,0.0,0.5025000000000001,1.2375,0.26,1.0275,0.055,0.33,0.195,0.2625,1
I-vJ_fSA9Wg,0.03,0.0,1.73,0.03,0.87,0.75,1.29,2.49,1.31,0.0,1.3,0.68,0.0,0.0,0.88,1.11,0.0,1
I-z3hDWHZoU,0.295,0.0,0.695,0.26,3.74,2.395,0.945,2.575,3.325,1.935,0.0,0.0,0.96,0.655,3.715,1.215,0.07,0
I10c2BUazL4,1.345,0.0,1.58,1.01,0.1,0.675,0.485,1.04,0.0,0.755,1.4249999999999998,0.0,0.0,0.0,0.565,2.06,0.745,1
I3V15kgcgNM,0.7028571428571428,0.3199999999999999,0.5857142857142856,1.247142857142857,0.1042857142857142,0.1857142857142857,0.2485714285714285,0.1042857142857142,0.2185714285714285,0.4828571428571428,0.2514285714285714,0.0271428571428571,0.1814285714285714,0.0728571428571428,0.7671428571428571,0.7942857142857144,0.3757142857142857,1
I3jdiRTbiRI,0.2028571428571428,0.0457142857142857,0.8200000000000001,0.1957142857142857,0.79,0.15,0.0999999999999999,1.115714285714286,0.7242857142857143,0.8314285714285715,0.12,0.5371428571428571,0.42,0.1342857142857142,0.3328571428571428,0.0185714285714285,0.1628571428571428,1
I5SKFXqR9r8,0.19,0.0,1.08,0.0,2.56,2.36,2.49,2.02,2.25,2.04,0.23,0.0,0.15,0.0,3.44,1.65,0.0,0
I6Fi22hxITM,0.8,0.36,1.015,0.595,0.2175,1.165,0.2775,0.13,0.4975,0.2375,0.045,0.0,0.22,0.235,0.185,0.3125,0.195,1
I6qSF2tKdkI,1.55,2.13,0.0,1.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.05,0.0,0.0,1.22,0.68,0.0,2
I71Fpu_mmcg,0.57,0.0,0.74,0.0,1.94,2.6,0.09,2.01,1.34,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.27,0
I8McPt1ux9U,0.18,0.0,0.0,1.965,0.0,0.0,1.905,0.0,0.67,0.395,2.24,1.125,0.075,0.47,0.41,0.0,0.0,1
I8McPt1ux9U(1),0.18,0.0,0.0,1.965,0.0,0.0,1.905,0.0,0.67,0.395,2.24,1.125,0.075,0.47,0.41,0.0,0.0,1
I8q2eutBoXk,0.372,0.0209999999999999,0.386,0.4519999999999999,0.563,0.5269999999999999,0.248,0.7889999999999999,0.8150000000000001,0.7529999999999999,0.3299999999999999,0.296,0.6599999999999999,0.175,0.6399999999999999,0.408,0.633,1
IC2IoO8PHEw,1.34,0.87,0.51,1.3,1.025,1.605,0.0,1.37,1.86,0.9,0.0,0.0,1.295,0.48,1.89,1.5950000000000002,1.205,0
IIxlljazVf8,0.4366666666666667,0.0,1.18,0.1366666666666667,0.1633333333333333,0.37,0.1433333333333333,1.65,0.6633333333333333,0.4133333333333333,0.2166666666666666,0.0,0.2766666666666666,0.0,1.1266666666666667,0.3366666666666666,0.5266666666666667,1
IMM_kPrs1KY,0.63,0.0,0.72,0.15,0.54,0.88,1.245,0.715,0.0,0.51,1.02,0.59,0.755,0.06,0.235,0.535,0.0,1
IN2S_grP2ZE,0.174,0.13,0.0,0.306,1.068,0.4600000000000001,0.396,1.074,1.732,0.918,0.158,0.098,0.246,0.16,1.248,0.384,0.0,0
INYxG2V6mvc,0.3733333333333333,0.0,0.5933333333333334,1.1833333333333331,0.62,0.6866666666666666,0.0,0.9066666666666666,1.08,1.3466666666666665,0.3366666666666666,0.0,0.0,0.0266666666666666,1.45,1.6033333333333335,0.0,1
ISmQJQJxxPs,0.898,0.55,0.062,0.912,0.076,0.206,0.204,0.534,0.302,0.58,0.748,0.126,0.036,0.352,0.186,0.1,0.2299999999999999,1
IT9r-ovHmDM,0.56,0.025,0.145,0.42,0.6,1.225,0.4599999999999999,0.85,0.57,0.0,0.635,0.08,0.08,0.0,1.11,0.055,0.505,1
IVHzY-UlG9s,0.8049999999999999,0.645,0.0,0.705,0.3,0.19,0.0,0.7,0.305,0.315,0.0,0.0,0.0,0.01,0.395,0.475,0.0,1
IXoVDl1oTs8,1.3275,1.165,0.0,2.5275,0.0,0.05,0.0275,0.2025,0.0,0.415,0.275,0.0325,0.0625,0.135,0.42,0.3125,0.075,2
IZA1t7vmai4,0.78,0.4825,0.815,1.34,0.995,0.9025,0.3974999999999999,0.975,0.9325,1.3375,0.16,0.1525,0.1575,0.29,1.405,0.5375000000000001,0.2725,1
IaEj2mNTg3o,0.32,0.055,0.0,0.7075,0.19,0.2575,0.0,0.16,0.5225,0.265,0.295,0.0,0.29,0.035,0.6625,0.035,0.1275,1
IaOE08wtI2o,0.4479999999999999,0.202,0.266,0.3359999999999999,0.762,1.666,0.472,0.6300000000000001,1.028,0.614,0.308,0.048,0.6439999999999999,0.09,0.7899999999999999,1.106,0.324,1
Ib2Y0kt_6Ok,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.52,1.09,1.83,1.53,0.0,0.0,0.0,0.0,0.0,1
IdUZHc7nqnE,0.0,0.0,0.0,0.0,1.34,2.55,0.0,2.74,2.7,0.11,0.0,0.0,0.51,0.0,2.39,1.08,0.0,0
Idmu78v5TeE,1.0466666666666666,0.1,1.5599999999999998,0.81,0.3333333333333333,0.7433333333333333,0.0933333333333333,0.5966666666666667,0.1833333333333333,0.1866666666666666,0.7799999999999999,1.5466666666666669,1.17,0.0,0.5566666666666668,2.4933333333333336,0.2266666666666666,1
Ih2toFSTLVU,1.0633333333333332,0.81,1.2066666666666668,2.21,0.0,0.0,0.1133333333333333,0.0,0.1833333333333333,0.1466666666666666,0.5133333333333333,0.1233333333333333,0.1833333333333333,0.0,0.0933333333333333,0.6866666666666666,0.2666666666666666,1
IhQx_G2Dv6E,0.28,0.015,0.125,0.345,2.165,1.35,0.17,1.15,2.335,1.27,0.0,0.0,0.27,0.05,1.375,0.215,0.02,0
IiCfEzRvUIQ,0.4599999999999999,0.0,0.69,0.0,1.2,1.745,0.575,0.845,1.1800000000000002,1.03,0.265,0.275,0.765,0.305,0.48,0.415,0.305,0
Ij7d7wZ5qqc,0.81,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.15,0.17,0.0,1.545,1.06,0.0,1
IkSQHSccOrw,0.64,0.105,1.5,0.495,0.62,1.585,0.77,0.66,0.375,0.61,0.455,0.86,0.93,0.305,0.085,0.53,0.07,1
IkeDmcu8-2o,0.495,0.0,0.025,0.205,2.17,1.89,0.8799999999999999,2.5700000000000003,2.56,0.75,0.0,0.34,0.445,0.0,2.39,0.42,0.0,0
Ikm4UITCSKA,1.61,0.32,0.48,1.23,2.11,0.77,0.0,2.2,2.87,1.57,0.05,0.0,0.0,0.0,2.9,0.0,0.0,0
IkusGn6DhGo,0.8899999999999999,0.17,0.025,0.305,0.415,1.79,0.0,0.37,0.965,1.41,0.265,0.415,0.0,0.175,0.635,1.095,0.365,1
IlQCHjxHUkU,1.59,0.19,0.42,0.45,0.515,1.995,0.0,0.365,0.6950000000000001,0.0,1.6549999999999998,0.68,0.12,0.0,0.0,0.0,0.0,1
ImeZpAX1RIA,0.0,0.0,0.0,2.48,0.0,0.0,0.31,0.57,0.0,0.0,0.0,0.0,1.48,0.0,2.32,1.48,0.0,1
InHXOZbufdw,1.69,0.0,0.0,0.26,1.37,0.0,0.0,0.9,1.63,3.06,0.28,0.0,0.76,1.0,0.54,0.56,0.0,0
InP5_mgUUfE,0.045,0.0,0.13,0.49,0.5425,1.5025,0.87,1.1675,0.4675,0.4325,0.2475,0.2925,0.245,0.2575,0.29,0.5449999999999999,0.0,1
IoFKtGYM6I0,1.2,0.28,0.35,1.03,0.83,0.0,0.0,1.19,1.34,1.12,0.93,0.14,0.0,0.0,0.79,0.0,0.09,1
IouFUBMbSXY,1.41,1.21,0.0,0.3,0.85,0.9,0.75,1.43,2.33,1.65,0.0,0.0,0.0,1.33,0.14,0.0,0.14,0
IqA_Ae_fso0,0.736,0.3359999999999999,0.014,0.992,0.37,0.346,0.0,0.482,0.462,0.75,0.6,0.124,0.6940000000000001,0.1699999999999999,0.724,0.522,0.076,1
IsVlRj4visc,2.16,0.36,0.64,1.46,1.12,3.08,0.0,0.61,0.89,0.0,1.23,0.16,0.35,0.0,0.0,0.0,0.0,1
IsgC81D2O8w,1.08,0.3133333333333333,0.0,0.31,2.1333333333333333,1.7533333333333332,0.99,1.02,1.28,0.6699999999999999,0.2433333333333333,0.6466666666666666,0.1466666666666666,0.61,1.3533333333333335,1.07,0.04,0
IuOpZs9lo6I,1.29,1.1375,0.2375,1.945,0.4675,0.6900000000000001,0.12,0.3175,0.4525,0.0,0.3125,0.2274999999999999,0.3675,0.0275,1.225,0.62,0.0,2
IuRDt2Wvo5o,0.83,0.0,1.685,0.935,0.49,1.525,0.59,1.105,0.06,0.0,0.665,0.17,0.0,0.375,0.7,0.25,0.0,1
Ivn4-GzrETM,0.5,0.675,0.685,1.055,3.49,3.045,0.94,2.445,2.81,0.935,0.235,0.53,0.0,0.395,2.83,0.72,0.33,0
IxD2NbXzgpQ,0.295,0.495,0.39,0.375,0.895,0.74,0.22,1.18,1.405,1.62,0.28,0.075,0.38,0.06,1.815,0.8500000000000001,0.035,0
IxGdNHDMFPI,1.25,0.0,1.27,1.17,0.21,1.92,0.42,1.9,0.31,0.0,0.0,1.37,0.48,0.9,0.0,0.0,0.0,1
IyxERiRuRBw,0.3533333333333333,0.0,0.0,1.1333333333333335,1.1966666666666663,0.6633333333333333,0.0133333333333333,0.9166666666666666,1.606666666666667,0.4166666666666667,0.0666666666666666,0.0,0.2533333333333333,0.0,1.5266666666666666,0.0566666666666666,0.2166666666666666,0
IzAW6O5YWBU,1.055,0.76,0.5750000000000001,0.55,0.8150000000000001,0.0,0.0,0.655,1.195,1.125,0.385,1.22,1.1,0.42,0.98,0.7050000000000001,0.145,1
J-E4D9E4xsI,0.2833333333333333,0.03,0.8066666666666666,0.3533333333333333,0.4266666666666667,0.2466666666666666,0.4066666666666667,0.7466666666666667,0.4066666666666667,0.6966666666666667,0.0,0.4666666666666666,0.3866666666666666,0.5433333333333333,0.4666666666666666,0.0,0.2299999999999999,1
J3mX_a2tmMc,2.29,1.475,0.595,1.32,0.65,0.8150000000000001,0.25,2.035,1.5699999999999998,1.27,0.195,0.105,0.28,0.0,1.36,0.45,0.395,2
J4H-0ue4gXk,0.07,0.0,1.95,0.0,0.0,0.12,0.22,0.47,0.53,0.76,0.18,1.03,1.34,0.36,0.0,0.0,0.91,1
J4dz7tiXNEc,0.42,0.28,0.0,0.27,0.78,0.375,0.415,0.69,1.205,1.93,0.0,0.0,0.445,0.0,0.93,0.0,0.91,0
J5LWi9sqvQk,0.76,0.0,0.0,0.33,2.26,2.19,0.11,2.68,3.09,0.0,0.0,0.0,1.05,0.0,2.81,0.0,0.0,0
J7IGbrXZEZI,0.04,0.02,1.64,0.09,2.51,2.9,1.65,1.91,2.9,1.47,0.0,0.2,0.0,0.0,1.04,0.0,0.79,0
J9gH_ZLFHyU,1.4249999999999998,1.03,0.13,0.99,0.0,0.04,0.0,0.295,0.04,0.0,0.755,0.0,0.32,0.035,0.455,0.655,0.21,1
JBMQsxcS0Xk,0.925,0.425,0.34,0.085,0.59,0.16,0.39,0.96,1.065,0.385,0.095,0.0,0.0,0.0,0.92,0.0,0.075,1
JDUVOzWAWWs,1.36,1.135,0.415,0.0,0.77,0.8999999999999999,0.22,0.35,0.62,0.405,0.715,1.46,1.025,0.44,0.22,0.0,1.135,1
JDkoMGF8aEY,1.062,1.028,0.0,1.614,0.8140000000000001,0.658,0.106,0.742,0.792,0.496,0.5820000000000001,0.8219999999999998,0.552,0.2239999999999999,0.902,0.404,0.4439999999999999,1
JEZPL3YERBY,1.3666666666666665,1.1266666666666667,0.7233333333333333,1.59,0.4866666666666666,0.7633333333333333,0.2966666666666667,0.77,0.2666666666666666,0.0,0.8633333333333333,0.34,0.3666666666666667,0.0,1.0333333333333332,0.6233333333333334,0.1366666666666666,2
JFzRQ3TqhPs,0.28,0.0,0.0,0.98,0.24,0.78,0.03,0.0,0.0,0.0,0.26,0.0,0.0,0.0,1.35,0.0,0.0,1
JJcY3gQsBu4,0.16,0.0,0.0,0.335,1.85,1.2,0.595,2.25,2.38,0.425,0.05,0.135,0.055,0.12,1.315,0.045,0.49,0
JM14c0yL29I,0.89,0.2383333333333333,0.5383333333333333,0.4599999999999999,0.1816666666666666,0.8266666666666667,0.0883333333333333,1.4466666666666663,0.8550000000000001,0.3166666666666666,0.175,0.1333333333333333,0.3816666666666666,0.0,1.0733333333333333,0.2316666666666667,0.065,1
JNUQ72ZHlZs,1.4400000000000002,0.5333333333333333,0.7433333333333333,0.56,0.2233333333333333,0.28,0.5166666666666667,0.4333333333333333,0.3233333333333333,0.5533333333333333,0.42,0.1666666666666666,0.3433333333333333,0.0,0.1999999999999999,1.3866666666666667,0.3733333333333333,1
JP12qxJQKDk,0.3828571428571429,0.2042857142857142,0.0457142857142857,0.9428571428571428,0.1771428571428571,0.1971428571428571,0.2985714285714285,0.6471428571428571,0.2714285714285714,0.5557142857142857,0.1257142857142857,0.0914285714285714,0.04,0.0,0.3214285714285714,0.2514285714285714,0.0071428571428571,1
JQ-eZkZC5nA,1.47,0.73,0.0,1.82,0.0,0.0,0.0,1.13,0.21,0.98,0.32,0.0,0.0,0.19,0.71,0.0,0.0,2
JQpjfWV_p6E,0.73,0.33,0.495,0.52,1.43,1.7049999999999998,0.67,1.605,0.815,0.27,0.895,0.895,0.0,0.09,0.27,1.35,0.72,1
JR0jhnzM5VU,1.43,0.772,0.446,1.848,0.55,1.142,0.434,0.8140000000000001,0.704,0.2679999999999999,1.0719999999999998,0.634,0.29,1.48,0.118,0.298,0.086,1
JRzVGCUDuC0,0.72,0.695,0.23,0.0,2.345,2.185,0.74,1.61,2.145,0.92,0.025,0.065,0.385,0.06,3.815,0.11,1.125,0
JT5AVuqTeaE,1.92,0.44,0.0,1.2,0.0,0.0,0.5,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
JVIVZgJ5aec,1.6566666666666665,1.6333333333333335,0.0,1.7466666666666668,0.2733333333333333,0.1833333333333333,0.0,0.96,0.7499999999999999,1.0133333333333334,0.3933333333333333,0.4766666666666667,0.1933333333333333,0.0466666666666666,0.43,0.3233333333333333,0.08,2
JXxBmfyw6Xc,3.69,1.48,0.0,0.0,1.13,0.19,0.0,2.39,2.33,1.74,0.0,0.0,0.72,0.0,1.3,0.52,0.95,0
JZIEfgYvQio,1.01,0.76,0.0,0.01,1.37,0.0,0.0,1.57,3.52,1.52,0.0,0.0,0.46,0.0,1.74,0.45,1.9,0
JZnvP1MWBlk,0.83,1.49,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.41,0.0,0.6,0.0,1
J_BQmskzXDk,1.95,2.8000000000000003,0.0,3.023333333333333,0.2666666666666666,0.0,0.0,0.15,1.1966666666666663,0.1466666666666666,0.1666666666666666,0.09,0.0,0.1999999999999999,1.2,0.69,0.01,2
Ja2nNDd9fjg,0.7125,0.0,0.345,0.4875,0.0799999999999999,0.1175,0.075,0.6475,0.25,0.6025,1.4225,0.0,0.4625,0.79,0.79,0.0,0.145,1
Jc2hb8-rcrY,1.41,0.0,0.19,0.59,2.2,2.13,0.0,1.39,2.55,0.76,0.02,0.0,0.0,0.0,2.19,0.14,0.0,0
JeiuMNOJ1EA,0.7,0.0,0.68,0.0,2.47,0.78,0.01,2.4,1.95,1.03,0.0,0.0,0.0,0.65,2.05,0.01,0.0,0
Jf2tNIE-IHE,0.5633333333333334,0.2266666666666666,0.0,0.8633333333333333,0.4266666666666667,0.2766666666666666,0.0999999999999999,0.8099999999999999,1.4800000000000002,0.8266666666666667,0.35,0.0266666666666666,0.5833333333333334,0.0,1.086666666666667,0.0433333333333333,0.1466666666666666,1
JlrWlTMAqr0,0.98,0.05,0.69,0.74,0.62,0.985,0.36,1.195,1.2999999999999998,0.555,1.13,0.0,0.0,0.0,0.705,0.135,0.0,1
JpOnvii2_1s,1.5200000000000002,0.8766666666666666,0.75,1.6466666666666665,0.0,0.26,0.0,0.3666666666666667,0.21,0.2666666666666666,0.0,0.0,0.3466666666666667,0.1066666666666666,0.3033333333333333,0.37,0.15,1
Jppwo7-7hLs,0.65,0.0,1.41,2.42,0.0,1.3,1.11,1.07,0.0,0.0,0.07,0.0,0.0,0.0,3.81,1.23,0.0,1
JsbGDdik8ao,0.81,0.0,0.39,0.3825,0.2724999999999999,1.1425,0.2875,0.595,0.0775,0.3625,0.615,0.0325,0.7575000000000001,0.0,0.4275,0.3625,0.3075,1
Jsm7oZ-8lVk,1.06,0.035,0.64,1.775,1.42,1.15,0.245,1.815,1.8,0.74,0.065,0.72,0.06,0.065,1.465,0.0,0.31,0
Jsz4MSGM-08,0.495,0.0,0.14,0.355,1.2000000000000002,1.91,0.1699999999999999,1.57,2.005,1.035,0.0,0.0,0.0,0.0,1.005,0.0,0.0,0
Jw72XdBwhjQ,0.55,0.23,1.5,0.0,3.12,3.28,0.29,2.58,3.56,0.71,0.0,0.0,0.0,0.0,2.16,1.22,1.39,0
JwIeegXNZ9c,0.2766666666666666,0.0,0.1683333333333333,0.7266666666666667,0.9416666666666664,0.6483333333333333,0.3816666666666666,0.6749999999999999,0.9083333333333332,0.7433333333333333,0.2749999999999999,0.13,0.9966666666666668,0.0583333333333333,0.6416666666666667,0.3116666666666667,0.0733333333333333,1
JyespbKFTZE,0.74,0.41,0.07,2.87,0.0,0.0,0.8,0.18,0.0,0.0,0.0,0.0,0.15,0.0,2.63,1.16,0.0,2
JyuDpnjCK_U,0.88,0.0,1.13,0.525,0.015,1.02,1.33,1.5,0.0,0.47,1.325,1.215,0.11,0.3399999999999999,0.0,1.26,0.645,1
K-W7_RY8d4M,0.9633333333333334,0.25,0.1399999999999999,0.15,0.0,0.1833333333333333,0.0266666666666666,0.1166666666666666,0.45,0.2633333333333333,0.4266666666666667,0.0,0.8833333333333333,0.1566666666666666,0.4466666666666666,0.21,0.5066666666666667,1
