Source,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
7T2pjvK_SDI.csv,0.91,0.38,0.2,0.59,0.0,1.21,0.0,0.29,0.0,0.59,0.56,0.97,0.21,0.0,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7T2pjvK_SDI.csv,3.2,0.78,1.4,3.03,0.0,0.0,0.0,0.05,0.09,0.0,1.01,0.12,0.0,0.0,0.7,0.07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7tjxU9TqtW8.csv,0.0,0.0,0.0,0.0,0.19,1.26,0.08,0.35,1.28,0.57,0.0,0.47,0.0,0.41,0.0,0.28,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7tjxU9TqtW8.csv,0.97,1.09,0.0,2.34,0.4,1.05,0.0,1.43,1.76,0.7,0.69,0.0,0.0,0.0,1.72,0.07,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7U-9cAw11zc.csv,0.0,0.0,0.0,2.8,0.0,0.16,0.31,1.44,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7U-9cAw11zc.csv,0.0,0.0,0.0,0.0,2.38,2.75,2.28,1.6,2.62,2.68,0.0,0.0,0.2,0.0,2.66,1.21,0.17,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7UGFCDBcf1w.csv,0.78,0.03,0.0,1.2,0.93,0.34,0.49,1.69,1.11,1.3,1.64,1.82,2.57,0.33,0.0,0.0,0.17,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
7UGFCDBcf1w.csv,0.81,0.0,0.0,0.75,0.37,0.93,0.0,0.13,0.1,0.0,0.87,0.0,0.16,0.0,1.16,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7UGFCDBcf1w.csv,1.03,0.0,0.72,0.3,0.0,0.0,0.0,0.87,0.54,0.0,0.24,0.27,0.0,1.96,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
7UmdSTenV7I.csv,0.62,0.0,0.48,0.0,1.04,0.21,0.65,1.47,2.65,0.24,0.0,0.0,0.0,0.0,2.9,1.57,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
7UmdSTenV7I.csv,0.0,0.36,0.0,0.0,0.85,3.47,0.7,0.7,2.05,0.64,0.0,0.0,0.58,0.0,2.03,0.74,0.88,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
7UvubdV9CIk.csv,0.25,0.03,0.35,0.0,0.0,0.82,0.06,0.0,0.0,0.0,0.18,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7UvubdV9CIk.csv,0.0,0.0,0.0,0.0,1.0,2.03,0.74,0.0,1.46,0.0,0.01,0.0,1.38,0.0,0.61,0.0,0.23,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7UvubdV9CIk.csv,1.01,0.0,0.63,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.51,0.04,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7UvubdV9CIk.csv,0.62,0.05,0.43,0.24,0.27,2.98,0.0,0.0,0.12,0.0,0.62,0.24,0.49,0.28,0.0,0.28,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
7UvubdV9CIk.csv,0.71,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7UvubdV9CIk.csv,1.15,0.6,0.32,0.0,0.0,1.63,0.63,0.0,0.0,0.0,1.06,0.31,0.88,0.0,0.0,0.48,0.01,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
7UvubdV9CIk.csv,1.24,0.11,0.85,0.92,0.0,0.0,0.0,0.0,0.01,0.0,0.5,0.57,0.87,0.11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7UvubdV9CIk.csv,0.0,0.0,0.0,1.08,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.48,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7UvubdV9CIk.csv,0.25,0.0,0.0,0.23,0.0,0.49,0.54,0.0,0.0,0.0,0.93,0.0,0.02,0.0,0.55,0.0,0.57,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7UvubdV9CIk.csv,0.62,0.0,1.4,0.0,0.03,1.67,0.18,0.05,0.17,0.42,0.71,0.26,1.06,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
7UvubdV9CIk.csv,0.0,0.0,1.65,0.07,0.01,0.19,0.0,0.0,0.68,0.47,0.0,0.28,0.31,0.71,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
7uXjHV-dQyk.csv,0.63,0.0,0.0,0.0,0.53,2.22,0.24,0.59,1.57,0.18,0.14,1.21,0.3,0.03,0.54,0.26,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
7uXjHV-dQyk.csv,0.48,0.0,0.0,1.34,1.0,3.25,0.0,0.0,0.87,0.92,1.32,0.0,0.0,2.65,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7uXjHV-dQyk.csv,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,1.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7VPx2aCZFlo.csv,1.47,1.33,0.0,0.96,0.35,0.0,0.0,0.23,0.94,0.25,0.61,0.0,0.89,0.0,1.4,0.0,0.83,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
7Wp-L1pvGSM.csv,0.0,0.0,0.13,0.0,0.0,0.44,0.23,0.0,0.0,0.0,0.32,0.45,0.21,0.0,0.42,0.6,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7Wp-L1pvGSM.csv,0.12,1.24,0.0,0.0,0.81,0.2,0.08,0.0,1.88,0.21,0.0,0.0,0.0,0.0,1.68,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7xmCVS-LMIM.csv,0.94,1.42,0.43,0.56,0.0,1.15,0.1,0.0,0.0,0.0,1.56,2.11,0.0,0.8,0.0,0.0,0.92,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
7xmCVS-LMIM.csv,0.45,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.99,0.26,0.0,0.3,0.0,0.0,0.95,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7xmCVS-LMIM.csv,0.63,0.0,1.42,0.73,0.0,0.0,0.0,0.87,1.28,0.29,0.57,0.85,0.0,0.11,0.0,0.0,0.03,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
7Y0qCUndU6U.csv,0.53,0.0,0.3,0.0,0.0,0.26,0.2,0.21,0.77,1.14,0.27,0.0,0.62,0.0,0.89,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7yMj3FymG8k.csv,0.98,0.0,0.0,0.0,1.33,1.29,0.29,1.22,0.75,3.13,0.58,0.0,4.31,0.0,1.93,0.0,1.64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7YOOMGt4nDo.csv,0.23,0.0,0.01,0.0,0.41,1.41,0.0,0.52,0.35,0.0,0.0,0.0,0.07,0.0,2.92,2.2,0.51,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
7YOOMGt4nDo.csv,0.67,1.43,0.0,3.05,0.0,0.74,1.43,0.0,0.0,0.0,0.46,0.0,0.0,0.15,0.0,2.02,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7YOOMGt4nDo.csv,1.08,1.34,0.0,1.23,1.55,2.88,1.39,2.11,1.03,0.0,0.0,0.0,0.26,0.0,3.52,0.87,0.06,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
7YOOMGt4nDo.csv,0.83,0.0,0.0,0.63,1.47,1.39,1.42,0.49,0.96,0.77,0.26,1.27,0.89,0.0,0.0,0.39,0.42,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
7YOOMGt4nDo.csv,0.89,0.16,0.0,0.34,0.83,0.23,1.1,0.0,0.88,0.07,2.15,2.16,0.0,0.89,0.87,2.14,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
7YUatj_Uq6c.csv,0.13,0.0,0.0,0.0,1.85,0.52,0.0,1.43,2.03,2.5,0.0,0.0,0.59,0.0,2.09,0.0,1.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7YUatj_Uq6c.csv,0.0,0.0,0.0,0.0,0.43,0.0,0.17,0.98,2.02,0.65,0.0,0.0,0.0,0.94,0.0,0.27,0.93,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
7YUatj_Uq6c.csv,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.12,1.6,1.94,0.0,0.0,1.24,0.24,0.0,0.0,0.81,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7YUatj_Uq6c.csv,2.13,1.26,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.04,0.04,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
7ZbGZppdhKY.csv,0.18,0.0,0.0,0.0,2.69,1.89,0.16,2.2,3.11,0.52,0.0,0.0,0.38,0.0,2.46,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7ZcoBFeiuA8.csv,0.0,0.0,0.0,0.0,2.44,2.7,1.42,2.53,2.2,1.29,0.0,0.0,0.14,0.0,2.46,0.92,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
7ZcoBFeiuA8.csv,0.82,0.0,0.89,0.0,3.5,3.19,1.44,2.6,2.87,1.88,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
80tUWDQ9Qyk.csv,0.84,0.0,1.98,0.0,1.72,2.18,1.39,1.12,0.88,2.23,0.18,0.0,1.11,0.0,1.14,0.0,1.01,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
81oKxvD3Y5M.csv,0.0,0.0,0.54,0.0,1.2,0.05,0.62,0.79,1.4,0.13,0.0,0.0,0.0,0.0,0.77,0.0,0.17,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
81oKxvD3Y5M.csv,0.0,0.0,0.0,0.0,0.94,0.0,0.64,1.43,1.31,1.24,0.0,0.0,0.0,0.0,3.17,0.58,0.76,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
81oKxvD3Y5M.csv,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.07,0.9,0.12,0.96,0.38,1.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
81oKxvD3Y5M.csv,0.8,0.0,1.06,0.0,0.27,0.21,0.59,0.78,0.0,0.0,0.58,0.0,0.0,0.0,0.1,0.0,0.47,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
81oKxvD3Y5M.csv,0.0,0.28,1.31,0.0,0.0,0.19,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.51,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
81oKxvD3Y5M.csv,0.0,0.0,0.59,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.78,0.33,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
81oKxvD3Y5M.csv,0.69,0.14,1.37,0.1,0.21,1.42,0.18,0.7,1.04,2.93,0.38,0.53,0.0,0.0,0.35,1.56,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
81oKxvD3Y5M.csv,0.52,0.51,2.1,0.13,0.0,0.93,0.72,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
81oKxvD3Y5M.csv,2.02,1.9,0.21,0.0,0.0,0.0,0.0,0.0,1.07,0.48,0.18,0.0,0.0,0.3,0.04,0.0,1.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
83jKeR_W4fY.csv,0.25,0.0,0.0,0.63,0.0,2.28,0.0,0.0,0.05,0.0,0.24,0.0,0.0,0.0,0.04,0.0,0.27,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
83jKeR_W4fY.csv,1.02,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
83jKeR_W4fY.csv,0.87,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.47,0.0,1.22,0.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83jKeR_W4fY.csv,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
83jKeR_W4fY.csv,1.11,0.0,1.31,0.44,0.45,2.93,0.17,0.0,0.25,0.0,1.66,0.0,0.33,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
83jKeR_W4fY.csv,1.41,0.0,0.0,1.49,1.25,0.94,0.55,0.73,1.31,0.02,0.82,0.0,1.25,0.22,0.36,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
85dtt14hKlc.csv,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,1.25,0.29,0.0,0.0,0.2,0.0,0.0,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
85dtt14hKlc.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85dtt14hKlc.csv,0.17,0.0,0.0,0.0,2.66,0.9,0.53,2.48,2.64,0.68,0.0,0.0,0.0,0.0,2.76,0.0,0.38,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
85dtt14hKlc.csv,0.0,0.0,0.0,0.0,2.15,3.27,0.0,0.51,2.95,0.76,0.0,0.0,0.74,0.0,2.34,0.87,0.19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
86gs985X5tU.csv,0.0,0.0,0.0,0.0,0.15,1.9,0.0,0.0,0.74,0.85,0.91,0.0,1.28,0.0,0.58,1.24,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
86gs985X5tU.csv,0.0,0.0,0.0,0.3,0.03,0.29,0.0,0.0,1.58,1.23,0.12,0.0,0.0,0.0,0.94,0.53,0.32,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
86gs985X5tU.csv,1.37,0.68,1.35,0.0,0.15,0.0,0.08,0.48,0.49,1.16,0.51,1.35,0.0,0.43,0.14,1.38,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
87evlKKxhBg.csv,0.68,0.4,0.9,0.1,0.22,0.51,0.36,1.08,0.92,0.0,1.34,0.42,0.15,0.0,0.83,0.84,0.02,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
87evlKKxhBg.csv,0.61,0.0,1.88,0.0,2.76,2.02,1.29,2.95,1.66,0.0,0.0,0.0,0.0,0.34,4.67,1.87,1.09,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
8b-XmxFurWA.csv,0.0,0.0,0.2,0.0,1.91,3.15,1.08,1.39,2.01,1.33,0.55,0.0,0.55,0.0,1.86,0.21,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8b-XmxFurWA.csv,0.0,0.0,0.0,0.0,0.67,0.66,0.53,0.34,1.43,0.76,0.17,0.0,1.08,0.0,1.34,0.08,0.03,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8b-XmxFurWA.csv,0.55,0.0,0.0,0.32,1.04,1.65,0.67,1.15,0.92,2.12,0.09,0.0,0.99,0.05,0.6,0.08,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8b-XmxFurWA.csv,0.0,0.0,0.0,0.0,1.87,1.35,0.0,1.14,1.61,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
8b-XmxFurWA.csv,0.49,0.0,2.14,0.0,0.59,2.13,0.0,0.55,0.24,0.55,0.4,1.52,1.14,0.68,0.0,0.0,0.81,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
8b-XmxFurWA.csv,0.0,0.0,0.0,0.28,1.02,1.54,0.33,0.0,0.54,0.0,0.0,0.0,0.39,0.05,0.0,0.0,0.43,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8b-XmxFurWA.csv,0.61,0.0,2.98,0.0,0.0,1.8,0.0,0.0,0.49,1.5,0.0,0.53,0.32,0.5,0.0,0.0,1.19,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8b-XmxFurWA.csv,0.54,0.0,0.0,0.0,0.52,1.56,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.21,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8BvdYZ68KEI.csv,0.14,0.0,0.52,0.0,1.02,1.6,0.0,0.64,0.16,0.64,0.5,0.85,0.69,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
8cfweBgx41U.csv,1.14,0.0,0.14,0.11,0.0,0.75,0.35,0.4,0.0,0.0,0.0,0.07,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8cnvAxGqx-U.csv,0.91,2.09,0.0,1.37,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,1.0,0.11,0.0,0.42,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
8cnvAxGqx-U.csv,0.0,0.0,0.0,0.27,0.0,0.11,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,1.52,0.82,0.65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
8cnvAxGqx-U.csv,1.66,2.14,0.0,2.01,0.0,0.0,0.0,0.87,0.45,0.0,0.4,0.51,0.0,0.21,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8dhNmyLgg20.csv,0.78,0.0,0.0,2.36,0.27,0.0,0.05,0.8,0.74,0.07,1.1,0.0,0.0,0.0,0.83,0.0,0.48,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8dhNmyLgg20.csv,0.54,1.23,0.0,0.0,1.51,2.19,1.78,0.87,0.35,0.34,0.28,1.56,0.0,0.0,0.34,1.02,0.01,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8dhNmyLgg20.csv,0.0,0.0,0.0,0.26,0.32,0.0,0.51,0.93,0.9,1.45,0.0,0.0,0.0,0.0,0.62,1.1,0.91,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
8dhNmyLgg20.csv,1.12,0.18,0.0,0.0,0.74,0.0,1.18,0.0,0.55,0.14,2.26,2.73,0.0,1.28,0.0,1.62,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8dhNmyLgg20.csv,0.72,0.0,0.0,0.47,1.43,1.42,1.37,0.59,1.08,0.69,0.16,1.16,0.53,0.0,0.0,0.15,0.45,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
8E6UFbyjzBY.csv,1.61,2.32,2.88,3.53,0.0,0.0,0.0,0.64,0.39,0.0,1.11,0.0,0.0,0.0,2.62,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
